"4430947","2022-08-02 19:10:10.000","38025","KSFO","KMSP","DAL2365","ab8b56","39.780799866","-119.705802917","9r4fk1bguwef"
"4430948","2022-08-02 19:10:11.000","22475","KSJC","KDFW","AAL2046","ad9645","37.68870163","-121.8022995","9q9qkm428eny"
"4430949","2022-08-02 19:10:11.000","1575","KOAK","KLAS","SWA1440","a9d053","37.649600983","-122.136398315","9q9nhtyuzdk9"
"4430950","2022-08-02 19:10:11.000","38975","KSJC","KSEA","SWA1771","ac0b50","40.07559967","-122.676101685","9r0gbrtcr9hx"
"4430951","2022-08-02 19:10:11.000","38575","KSFO","CYYC","WJA1508","c03a5a","38.911899567","-122.57409668","9qbv6g8q0xc4"
"4430953","2022-08-02 19:07:17.000","6275","KSFO","KMSP","SCX393","ab704b","37.494701385","-121.984703064","9q9m21tqqquv"
"4430954","2022-08-02 19:10:02.000","39125","KSFO","KPHX","UAL2448","a21679","41.463001251","-113.465499878","9rr7fh0gqpxh"
"4430955","2022-08-02 19:10:11.000","30300","KSJC","KSNA","SWA451","a23d25","35.998001099","-120.95300293","9q3uz9hxwcb0"
"4430956","2022-08-02 19:10:10.000","33975","KOAK","KLAS","FFT2197","a42323","37.672100067","-118.757003784","9qew39gzchry"
"4430957","2022-08-02 19:06:53.000","4425","KSFO","KBOS","UAL1008","a448f2","37.447799683","-122.128601074","9q9jhchtjrfd"
"4430958","2022-08-02 19:10:11.000","20025","KSFO","KPAE","QXE2228","a84e0c","38.13420105","-122.74130249","9qb8yyneb673"
"4430959","2022-08-02 19:10:11.000","15100","KSFO","KPDX","UAL242","aafda1","37.900100708","-122.670097351","9q8z8ed25dcg"
"4430960","2022-08-02 19:07:17.000","1975","KSFO","KONT","SKW5531","adb7ee","37.569000244","-122.258903503","9q9j9zjz314p"
"4430961","2022-08-02 19:11:43.000","9150","KSFO","RJAA","JAL58","867fac","37.658500671","-122.290298462","9q9n1pwbtt26"
"4430962","2022-08-02 19:11:42.000","39000","KSFO","EDDF","DLH454","3c4b34","40.740100861","-122.054100037","9r1py8dbm34x"
"4430963","2022-08-02 19:11:43.000","4300","KSJC","KSLC","DAL1222","a39e6b","37.161399841","-121.689201355","9q97qvh8u54b"
"4430964","2022-08-02 19:11:43.000","34975","KSFO","KSLC","SKW5609","a0f355","39.14220047","-121.39389801","9qcwtteev5hb"
"4430966","2022-08-02 19:06:56.000","2150","KSJC","KGEG","SWA734","ab5afe","37.273899078","-121.847900391","9q9k53904nkk"
"4430967","2022-08-02 19:11:43.000","43050","KSFO","KBFI","N450LP","a57324","40.638801575","-123.141799927","9r0rjy4fhjdy"
"4430968","2022-08-02 19:11:43.000","38175","KSJC","KBUR","SWA2416","aac118","35.804401398","-120.513999939","9q679turu20t"
"4430969","2022-08-02 19:11:36.000","40300","KSFO","KJFK","DAL325","a14c29","38.284698486","-113.339797974","9qz3ucs2x314"
"4430970","2022-08-02 19:11:43.000","37550","KOAK","KSAN","SWA480","a29aff","36.416500092","-120.450202942","9q6r5j6v6zeh"
"4430971","2022-08-02 19:11:43.000","33425","KSFO","KEWR","UAL1991","a2a3af","37.753601074","-120.063301086","9qdwgbuddm3f"
"4430972","2022-08-02 19:11:43.000","11525","KSFO","KSEA","SKW3609","a2644a","37.723201752","-122.474098206","9q8yt531ddmr"
"4430973","2022-08-02 19:11:42.000","45300","KSJC","KCRQ","N377PL","a44f1c","37.3606987","-113.812698364","9qxhd1k1ggj0"
"4430974","2022-08-02 19:11:43.000","2300","KSFO","CYUL","ACA759","c0653d","37.554199219","-122.221000671","9q9jdu93h60s"
"4430975","2022-08-02 19:11:42.000","13050","KSJC","KPHX","SWA2497","a24493","36.732898712","-121.529899597","9q98fx08shdg"
"4430976","2022-08-02 19:11:43.000","27425","KSFO","KPRB","N168RV","a110f1","38.456501007","-121.106399536","9qcfu0v1277k"
"4430977","2022-08-02 19:11:43.000","3800","KOAK","KSNA","SWA1508","a5e0d3","37.608100891","-122.01650238","9q9jzqq716js"
"4430978","2022-08-02 19:11:43.000","13225","KSFO","KSNA","SKW3450","a1388c","36.943500519","-121.950996399","9q960vmgrzdk"
"4430979","2022-08-02 19:06:15.000","3325","KSFO","KSNA","SKW5473","aaafd8","37.540500641","-122.19329834","9q9je6j93b8c"
"4430981","2022-08-02 19:11:43.000","2925","KOAK","O69","N1868H","a15a6e","37.909099579","-122.307403564","9q9p8v4kwbmg"
"4430982","2022-08-02 19:11:42.000","15300","KSFO","KFLL","JBU577","ada227","37.591400146","-121.26940155","9q9vb7q3f0uk"
"4430983","2022-08-02 19:11:43.000","12925","KSFO","KJFK","ASA27","acda07","37.569198608","-121.463699341","9q9tsp2b6wjr"
"4430984","2022-08-02 19:11:43.000","25275","KSFO","KEWR","UAL1498","a611db","38.492698669","-121.71219635","9qc6yr7uhr0e"
"4430986","2022-08-02 19:11:33.000","41000","KSFO","NZAA","ANZ8","c8243a","36.004901886","-125.45249939","9nquc62rbbhm"
"4430988","2022-08-02 19:07:17.000","1475","KSFO","KMCO","UAL470","a91535","37.583999634","-122.276496887","9q9jc9byxj7d"
"4430990","2022-08-02 19:11:42.000","20100","KSFO","KBDN","GAJ842","ab8917","38.889701843","-120.590797424","9qfjpzskyvb5"
"4430994","2022-08-02 19:11:43.000","36125","KOAK","KPHX","JSX451","a27614","35.844600677","-115.109596252","9qq5ut7cbjb5"
"4430995","2022-08-02 19:11:39.000","39000","KSFO","KGEG","SKW4788","a80a97","41.337299347","-121.375602722","9r3enj0zprng"
"4430996","2022-08-02 19:11:43.000","38025","KSFO","KMSP","DAL2365","ab8b56","39.711898804","-119.926597595","9r49zj24edrr"
"4430997","2022-08-02 19:11:42.000","24975","KSJC","KDFW","AAL2046","ad9645","37.77809906","-121.597602844","9q9wbvr36kpd"
"4430998","2022-08-02 19:11:43.000","350","KOAK","KLAS","SWA1440","a9d053","37.689998627","-122.196800232","9q9n7m700hvx"
"4430999","2022-08-02 19:11:43.000","38975","KSJC","KSEA","SWA1771","ac0b50","39.888401031","-122.6588974","9r0fbv6wb8ch"
"4431000","2022-08-02 19:11:43.000","34125","KSFO","CYYC","WJA1508","c03a5a","38.741001129","-122.622299194","9qbu3st4tq49"
"4431002","2022-08-02 19:07:17.000","6275","KSFO","KMSP","SCX393","ab704b","37.494701385","-121.984703064","9q9m21tqqquv"
"4431003","2022-08-02 19:11:27.000","39125","KSFO","KPHX","UAL2448","a21679","41.509998322","-113.28679657","9rrknhej629c"
"4431004","2022-08-02 19:11:43.000","26675","KSJC","KSNA","SWA451","a23d25","36.148200989","-121.094100952","9q3vsktfwcjf"
"4431005","2022-08-02 19:11:42.000","33975","KOAK","KLAS","FFT2197","a42323","37.704101562","-118.988899231","9qeqkrffm9yn"
"4431006","2022-08-02 19:06:53.000","4425","KSFO","KBOS","UAL1008","a448f2","37.447799683","-122.128601074","9q9jhchtjrfd"
"4431007","2022-08-02 19:11:43.000","16875","KSFO","KPAE","QXE2228","a84e0c","37.986301422","-122.698402405","9qb8pgjy0pb4"
"4431008","2022-08-02 19:11:43.000","12075","KSFO","KPDX","UAL242","aafda1","37.78850174","-122.555397034","9q8ygpjvur29"
"4431009","2022-08-02 19:13:16.000","5950","KSFO","RJAA","JAL58","867fac","37.621398926","-122.171699524","9q9n5bv29144"
"4431010","2022-08-02 19:13:16.000","39000","KSFO","EDDF","DLH454","3c4b34","40.545501709","-122.109802246","9r1ntm46emk4"
"4431011","2022-08-02 19:13:16.000","3300","KSJC","KSLC","DAL1222","a39e6b","37.230499268","-121.785400391","9q97u9we6kpd"
"4431012","2022-08-02 19:13:16.000","34950","KSFO","KSLC","SKW5609","a0f355","39.025901794","-121.57119751","9qcw186w3g2u"
"4431014","2022-08-02 19:13:16.000","43050","KSFO","KBFI","N450LP","a57324","40.44039917","-123.110099792","9r0qn9cyqub1"
"4431015","2022-08-02 19:13:15.000","35700","KSJC","KBUR","SWA2416","aac118","35.928100586","-120.687400818","9q6hmsw07erk"
"4431016","2022-08-02 19:13:09.000","40300","KSFO","KJFK","DAL325","a14c29","38.277999878","-113.57219696","9qz1z8738025"
"4431017","2022-08-02 19:13:15.000","32400","KOAK","KSAN","SWA480","a29aff","36.560798645","-120.621398926","9q6pzpwnjdy5"
"4431018","2022-08-02 19:13:16.000","30275","KSFO","KEWR","UAL1991","a2a3af","37.717498779","-120.289299011","9qdqwf2025ms"
"4431019","2022-08-02 19:13:15.000","10200","KSFO","KSEA","SKW3609","a2644a","37.682300568","-122.351097107","9q8yrgfekccw"
"4431020","2022-08-02 19:13:15.000","45300","KSJC","KCRQ","N377PL","a44f1c","37.22480011","-113.919502258","9qwgz8w65jwq"
"4431021","2022-08-02 19:13:15.000","875","KSFO","CYUL","ACA759","c0653d","37.588798523","-122.303901672","9q9jbfv48ecj"
"4431022","2022-08-02 19:13:16.000","10525","KSJC","KPHX","SWA2497","a24493","36.877601624","-121.5911026","9q99c1k59gnw"
"4431023","2022-08-02 19:13:16.000","27400","KSFO","KPRB","N168RV","a110f1","38.576900482","-121.134300232","9qcg7w8wwprn"
"4431024","2022-08-02 19:13:16.000","1725","KOAK","KSNA","SWA1508","a5e0d3","37.644901276","-122.129096985","9q9nhvh33y0z"
"4431025","2022-08-02 19:13:16.000","11100","KSFO","KSNA","SKW3450","a1388c","37.081199646","-122.003501892","9q94zwrv8ke7"
"4431027","2022-08-02 19:13:16.000","3175","KOAK","O69","N1868H","a15a6e","37.948699951","-122.332298279","9q9pbk274y7h"
"4431028","2022-08-02 19:13:16.000","13300","KSFO","KFLL","JBU577","ada227","37.571498871","-121.444396973","9q9tsrwvu7n0"
"4431029","2022-08-02 19:13:16.000","10650","KSFO","KJFK","ASA27","acda07","37.549800873","-121.626701355","9q9t87dpkqnp"
"4431030","2022-08-02 19:13:16.000","27775","KSFO","KEWR","UAL1498","a611db","38.66109848","-121.565498352","9qcecwn9nx47"
"4431031","2022-08-02 19:13:14.000","37175","KSFO","KMFR","UAL2417","a5e095","39.070999146","-114.86190033","9qyq628j5dpk"
"4431033","2022-08-02 19:13:15.000","41000","KSFO","NZAA","ANZ8","c8243a","36.134399414","-125.194099426","9nqvx4h6nh32"
"4431036","2022-08-02 19:13:01.000","36125","KSFO","KDFW","AAL2023","ac81d2","38.353099823","-115.443702698","9qvfjjbrnb00"
"4431038","2022-08-02 19:13:16.000","19150","KSFO","KBDN","GAJ842","ab8917","38.943599701","-120.531402588","9qfm91rwyv0h"
"4431042","2022-08-02 19:13:16.000","36100","KOAK","KPHX","JSX451","a27614","35.964401245","-115.310699463","9qqh8517cfq9"
"4431043","2022-08-02 19:13:16.000","39000","KSFO","KGEG","SKW4788","a80a97","41.159999847","-121.466201782","9r3d5uzn2k56"
"4431044","2022-08-02 19:13:16.000","38025","KSFO","KMSP","DAL2365","ab8b56","39.642299652","-120.146499634","9r499bxvpsk8"
"4431045","2022-08-02 19:13:16.000","27500","KSJC","KDFW","AAL2046","ad9645","37.871700287","-121.380996704","9q9xmym49u8g"
"4431046","2022-08-02 19:13:16.000","38975","KSJC","KSEA","SWA1771","ac0b50","39.700698853","-122.64150238","9r0cc5r1mfet"
"4431047","2022-08-02 19:13:16.000","31175","KSFO","CYYC","WJA1508","c03a5a","38.568401337","-122.634803772","9qbg3mhj1zne"
"4431049","2022-08-02 19:13:15.000","39125","KSFO","KPHX","UAL2448","a21679","41.584701538","-113.000099182","9rrssd7b6y5p"
"4431050","2022-08-02 19:13:15.000","23200","KSJC","KSNA","SWA451","a23d25","36.288200378","-121.227798462","9q3y3qhd5dcg"
"4431051","2022-08-02 19:13:13.000","33975","KOAK","KLAS","FFT2197","a42323","37.735198975","-119.219398499","9qenxj7p6wvm"
"4431052","2022-08-02 19:13:16.000","13900","KSFO","KPAE","QXE2228","a84e0c","37.85369873","-122.625","9q8z3e51y2uu"
"4431053","2022-08-02 19:13:16.000","11500","KSFO","KPDX","UAL242","aafda1","37.692798615","-122.454101562","9q8ymmz8kwgv"
"4431054","2022-08-02 19:14:54.000","3425","KSFO","RJAA","JAL58","867fac","37.565101624","-122.111503601","9q9jtq90edrr"
"4431055","2022-08-02 19:14:54.000","39000","KSFO","EDDF","DLH454","3c4b34","40.339801788","-122.168296814","9r1j7zxu2k56"
"4431056","2022-08-02 19:14:54.000","1500","KSJC","KSLC","DAL1222","a39e6b","37.29940033","-121.860702515","9q9k4ypszb4m"
"4431057","2022-08-02 19:14:53.000","34950","KSFO","KSLC","SKW5609","a0f355","38.903400421","-121.756599426","9qcmm65s9x7n"
"4431059","2022-08-02 19:14:54.000","43050","KSFO","KBFI","N450LP","a57324","40.233501434","-123.077102661","9r0kzk3cpsk8"
"4431060","2022-08-02 19:14:53.000","32200","KSJC","KBUR","SWA2416","aac118","36.052398682","-120.862503052","9q6j1ens7w1z"
"4431061","2022-08-02 19:14:46.000","40300","KSFO","KJFK","DAL325","a14c29","38.270301819","-113.815299988","9qz1dnfhxm34"
"4431062","2022-08-02 19:14:54.000","-25","KSJC","KSEA","ASA509","a331f6","37.357601166","-121.921096802","9q9k98ezb995"
"4431063","2022-08-02 19:14:53.000","28225","KOAK","KSAN","SWA480","a29aff","36.713699341","-120.791099548","9qd0g7d8g3s5"
"4431064","2022-08-02 19:14:52.000","26975","KSFO","KEWR","UAL1991","a2a3af","37.686401367","-120.515800476","9qdq3se54q3u"
"4431065","2022-08-02 19:14:53.000","7825","KSFO","KSEA","SKW3609","a2644a","37.639400482","-122.22530365","9q9n4sn32hb1"
"4431066","2022-08-02 19:14:53.000","45300","KSJC","KCRQ","N377PL","a44f1c","37.08190155","-114.03099823","9qwfvnt1tpky"
"4431067","2022-08-02 19:14:53.000","7925","KSJC","KPHX","SWA2497","a24493","37.008899689","-121.64679718","9q96xc782nvt"
"4431068","2022-08-02 19:14:54.000","27400","KSFO","KPRB","N168RV","a110f1","38.702999115","-121.164100647","9qcu4vdvrcfq"
"4431069","2022-08-02 19:14:54.000","375","KOAK","KSNA","SWA1508","a5e0d3","37.688400269","-122.194702148","9q9n7kuwc540"
"4431070","2022-08-02 19:14:54.000","9300","KSFO","KSNA","SKW3450","a1388c","37.209201813","-122.053497314","9q95wter73un"
"4431072","2022-08-02 19:14:54.000","2975","KOAK","O69","N1868H","a15a6e","37.985198975","-122.370399475","9qbbp6uxg429"
"4431073","2022-08-02 19:14:53.000","10775","KSFO","KFLL","JBU577","ada227","37.55160141","-121.612602234","9q9t8sh3uvz7"
"4431074","2022-08-02 19:14:54.000","8750","KSFO","KJFK","ASA27","acda07","37.514499664","-121.77469635","9q9mkvq3gct5"
"4431075","2022-08-02 19:14:54.000","30000","KSFO","KEWR","UAL1498","a611db","38.843101501","-121.405799866","9qcsvr4vryfm"
"4431076","2022-08-02 19:14:54.000","37200","KSFO","KMFR","UAL2417","a5e095","39.113300323","-114.576499939","9qyw88rgqp9k"
"4431078","2022-08-02 19:14:52.000","38025","KSFO","NZAA","ANZ8","c8243a","36.258098602","-124.945297241","9nrnkb9dex3y"
"4431081","2022-08-02 19:13:01.000","36125","KSFO","KDFW","AAL2023","ac81d2","38.353099823","-115.443702698","9qvfjjbrnb00"
"4431083","2022-08-02 19:14:53.000","16225","KSFO","KBDN","GAJ842","ab8917","39.003799438","-120.465103149","9qfmfsrvxehw"
"4431087","2022-08-02 19:14:53.000","36125","KOAK","KPHX","JSX451","a27614","36.08890152","-115.521003723","9qmv73b1jdb7"
"4431088","2022-08-02 19:14:49.000","39000","KSFO","KGEG","SKW4788","a80a97","40.991298676","-121.551902771","9r394n0xe7uj"
"4431089","2022-08-02 19:14:52.000","38000","KSFO","KMSP","DAL2365","ab8b56","39.569999695","-120.374298096","9r43hg6pgw9f"
"4431090","2022-08-02 19:14:53.000","29725","KSJC","KDFW","AAL2046","ad9645","37.972400665","-121.145500183","9qcb528t30xc"
"4431091","2022-08-02 19:14:54.000","38975","KSJC","KSEA","SWA1771","ac0b50","39.503501892","-122.623497009","9r0b9xkk96mx"
"4431092","2022-08-02 19:14:54.000","27150","KSFO","CYYC","WJA1508","c03a5a","38.393798828","-122.644599915","9qbf3jkujdy5"
"4431094","2022-08-02 19:14:52.000","19575","KSJC","KSNA","SWA451","a23d25","36.42660141","-121.360900879","9q3xnr78q49m"
"4431095","2022-08-02 19:14:53.000","33950","KOAK","KLAS","FFT2197","a42323","37.769298553","-119.475502014","9qenc78w5589"
"4431096","2022-08-02 19:14:54.000","11725","KSFO","KPAE","QXE2228","a84e0c","37.744098663","-122.508796692","9q8ysppg61uq"
"4431097","2022-08-02 19:14:54.000","11475","KSFO","KPDX","UAL242","aafda1","37.606800079","-122.365402222","9q8vzw05rrwu"
"4431098","2022-08-02 19:16:26.000","2550","KSFO","RJAA","JAL58","867fac","37.559700012","-122.208702087","9q9jejd34ge1"
"4431099","2022-08-02 19:16:26.000","39000","KSFO","EDDF","DLH454","3c4b34","40.152099609","-122.2213974","9r1h6v3ngjbe"
"4431100","2022-08-02 19:16:26.000","350","KSJC","KSLC","DAL1222","a39e6b","37.343399048","-121.908699036","9q9k3yhv16js"
"4431101","2022-08-02 19:16:25.000","34950","KSFO","KSLC","SKW5609","a0f355","38.788299561","-121.929702759","9qck9mjw0p05"
"4431103","2022-08-02 19:16:26.000","43050","KSFO","KBFI","N450LP","a57324","40.040100098","-123.046600342","9r0eb104qrsu"
"4431104","2022-08-02 19:16:24.000","30275","KSJC","KBUR","SWA2416","aac118","36.174900055","-121.036003113","9q3vvc2q0dnu"
"4431105","2022-08-02 19:16:22.000","40300","KSFO","KJFK","DAL325","a14c29","38.262401581","-114.053703308","9qycstkwshdg"
"4431106","2022-08-02 19:16:25.000","2250","KSJC","KSEA","ASA509","a331f6","37.418300629","-121.977798462","9q9kb7f3rkc1"
"4431107","2022-08-02 19:16:24.000","33175","KOAK","KBUR","SWA1842","aceb61","35.039798737","-119.034896851","9q5r76c3tggt"
"4431108","2022-08-02 19:16:25.000","24675","KOAK","KSAN","SWA480","a29aff","36.846401215","-120.938697815","9q9cxgxju54b"
"4431109","2022-08-02 19:16:26.000","23700","KSFO","KEWR","UAL1991","a2a3af","37.660999298","-120.729896545","9qdnhxzpjx07"
"4431110","2022-08-02 19:16:25.000","5875","KSFO","KSEA","SKW3609","a2644a","37.603099823","-122.116500854","9q9jvjmmzmc5"
"4431111","2022-08-02 19:16:25.000","45300","KSJC","KCRQ","N377PL","a44f1c","36.945999146","-114.13659668","9qwf4vb6093j"
"4431112","2022-08-02 19:16:26.000","5450","KSJC","KPHX","SWA2497","a24493","37.128799438","-121.697898865","9q97nxn6cmve"
"4431113","2022-08-02 19:16:26.000","27400","KSFO","KPRB","N168RV","a110f1","38.822200775","-121.191902161","9qcuf5qg8nb0"
"4431114","2022-08-02 19:16:26.000","7275","KSFO","KSNA","SKW3450","a1388c","37.326999664","-122.09980011","9q9hme1ts3n4"
"4431116","2022-08-02 19:16:25.000","3000","KOAK","O69","N1868H","a15a6e","38.00120163","-122.402099609","9qbbntvt037m"
"4431117","2022-08-02 19:16:25.000","9150","KSFO","KFLL","JBU577","ada227","37.520599365","-121.750099182","9q9mmw2m34dj"
"4431118","2022-08-02 19:16:26.000","6925","KSFO","KJFK","ASA27","acda07","37.490600586","-121.898101807","9q9m60uw867r"
"4431119","2022-08-02 19:16:25.000","31775","KSFO","KEWR","UAL1498","a611db","39.01789856","-121.251502991","9qcvbygrepqq"
"4431120","2022-08-02 19:16:26.000","37175","KSFO","KMFR","UAL2417","a5e095","39.151699066","-114.313499451","9qywwxr7nmsy"
"4431122","2022-08-02 19:16:25.000","34825","KSFO","NZAA","ANZ8","c8243a","36.374099731","-124.710197449","9nrqfjsy3z8u"
"4431125","2022-08-02 19:15:54.000","36100","KSFO","KDFW","AAL2023","ac81d2","38.393501282","-115.885398865","9qvd6vqf67rs"
"4431127","2022-08-02 19:16:24.000","15925","KSFO","KBDN","GAJ842","ab8917","39.089199066","-120.370796204","9qfqkguxj4ug"
"4431131","2022-08-02 19:16:26.000","36125","KOAK","KPHX","JSX451","a27614","36.205699921","-115.71900177","9qmtyxpcrzdk"
"4431132","2022-08-02 19:16:25.000","39000","KSFO","KGEG","SKW4788","a80a97","40.817199707","-121.639900208","9r380n892vs2"
"4431133","2022-08-02 19:16:25.000","38000","KSFO","KMSP","DAL2365","ab8b56","39.500499725","-120.5911026","9r40xyu5pdue"
"4431134","2022-08-02 19:16:25.000","31600","KSJC","KDFW","AAL2046","ad9645","38.023399353","-120.894897461","9qf02czn2equ"
"4431135","2022-08-02 19:16:26.000","39000","KSJC","KSEA","SWA1771","ac0b50","39.319198608","-122.606498718","9qbzdjbdvtb7"
"4431136","2022-08-02 19:16:26.000","23350","KSFO","CYYC","WJA1508","c03a5a","38.234100342","-122.654098511","9qbc8bq1b2gk"
"4431138","2022-08-02 19:16:25.000","16125","KSJC","KSNA","SWA451","a23d25","36.565898895","-121.458900452","9q98h0s7f3xe"
"4431139","2022-08-02 19:16:25.000","33950","KOAK","KLAS","FFT2197","a42323","37.799598694","-119.706802368","9qdzh10nt7ft"
"4431140","2022-08-02 19:16:26.000","11525","KSFO","KPAE","QXE2228","a84e0c","37.649101257","-122.407897949","9q8yntc3cjpu"
"4431141","2022-08-02 19:16:26.000","9525","KSFO","KPDX","UAL242","aafda1","37.514400482","-122.310699463","9q9j2v214ph7"
"4431142","2022-08-02 19:18:00.000","1025","KSFO","RJAA","JAL58","867fac","37.58890152","-122.298400879","9q9jc4c50xng"
"4431143","2022-08-02 19:18:00.000","39000","KSFO","EDDF","DLH454","3c4b34","39.96149826","-122.276100159","9r153dc2875q"
"4431144","2022-08-02 19:17:57.000","33550","KSFO","KSLC","SKW5609","a0f355","38.674701691","-122.099998474","9qchj892ryfm"
"4431146","2022-08-02 19:18:00.000","43075","KSFO","KBFI","N450LP","a57324","39.841701508","-123.015296936","9r0d8syyxz6q"
"4431147","2022-08-02 19:18:00.000","25875","KSJC","KBUR","SWA2416","aac118","36.299499512","-121.213302612","9q3y98p5vm4s"
"4431148","2022-08-02 19:18:00.000","40275","KSFO","KJFK","DAL325","a14c29","38.253799438","-114.298301697","9qy9x5fs8914"
"4431149","2022-08-02 19:18:00.000","4075","KSJC","KSEA","ASA509","a331f6","37.431900024","-121.894699097","9q9kfnqbxeut"
"4431150","2022-08-02 19:18:00.000","36725","KOAK","KBUR","SWA1842","aceb61","35.211200714","-119.182998657","9q70rfj84ge1"
"4431151","2022-08-02 19:18:00.000","21025","KOAK","KSAN","SWA480","a29aff","36.975200653","-121.081596375","9q9fkeph4kcz"
"4431152","2022-08-02 19:18:00.000","20700","KSFO","KEWR","UAL1991","a2a3af","37.636501312","-120.934303284","9qdn05d2d2re"
"4431153","2022-08-02 19:18:00.000","3825","KSFO","KSEA","SKW3609","a2644a","37.569099426","-122.151199341","9q9jsrhpyg8p"
"4431154","2022-08-02 19:17:59.000","45300","KSJC","KCRQ","N377PL","a44f1c","36.808101654","-114.243499756","9qwc2kdqtx2q"
"4431155","2022-08-02 19:18:00.000","3425","KSJC","KPHX","SWA2497","a24493","37.22480011","-121.7786026","9q97ubed0vsq"
"4431156","2022-08-02 19:18:00.000","27400","KSFO","KPRB","N168RV","a110f1","38.944599152","-121.220703125","9qcv999u8zkq"
"4431157","2022-08-02 19:18:00.000","5125","KSFO","KSNA","SKW3450","a1388c","37.443099976","-122.093299866","9q9jj8q3ggtp"
"4431159","2022-08-02 19:18:00.000","2925","KOAK","O69","N1868H","a15a6e","37.996700287","-122.415000916","9qbbnmh4gdr3"
"4431160","2022-08-02 19:18:00.000","7300","KSFO","KFLL","JBU577","ada227","37.491100311","-121.876502991","9q9m69h1rxss"
"4431162","2022-08-02 19:18:00.000","5400","KSFO","KJFK","ASA27","acda07","37.505699158","-122.025596619","9q9jr5xwt906"
"4431163","2022-08-02 19:18:00.000","34000","KSFO","KEWR","UAL1498","a611db","39.203601837","-121.086502075","9qczh8g98104"
"4431164","2022-08-02 19:17:59.000","37150","KSFO","KMFR","UAL2417","a5e095","39.190299988","-114.043403625","9qyyuykhh16v"
"4431166","2022-08-02 19:18:00.000","31800","KSFO","NZAA","ANZ8","c8243a","36.487499237","-124.478599548","9nrrx6m7n6ug"
"4431169","2022-08-02 19:15:54.000","36100","KSFO","KDFW","AAL2023","ac81d2","38.393501282","-115.885398865","9qvd6vqf67rs"
"4431171","2022-08-02 19:17:59.000","13400","KSFO","KBDN","GAJ842","ab8917","39.17440033","-120.276298523","9qfqz53rrje8"
"4431175","2022-08-02 19:17:59.000","36100","KOAK","KPHX","JSX451","a27614","36.323200226","-115.919700623","9qmwdhmvgpq3"
"4431176","2022-08-02 19:17:58.000","39000","KSFO","KGEG","SKW4788","a80a97","40.648101807","-121.724899292","9r1rnpf8k72s"
"4431177","2022-08-02 19:17:59.000","38000","KSFO","KMSP","DAL2365","ab8b56","39.434299469","-120.796096802","9r4074ycqyjz"
"4431178","2022-08-02 19:18:00.000","33350","KSJC","KDFW","AAL2046","ad9645","38.064399719","-120.627403259","9qf0x13v1y2u"
"4431179","2022-08-02 19:18:00.000","39000","KSJC","KSEA","SWA1771","ac0b50","39.130199432","-122.589599609","9qbyd7kvzmc5"
"4431180","2022-08-02 19:18:00.000","19525","KSFO","CYYC","WJA1508","c03a5a","38.074100494","-122.663002014","9qbb8ept8yu2"
"4431182","2022-08-02 19:17:59.000","12775","KSJC","KSNA","SWA451","a23d25","36.714401245","-121.522102356","9q98fewkcu2y"
"4431183","2022-08-02 19:17:57.000","33925","KOAK","KLAS","FFT2197","a42323","37.829799652","-119.941101074","9qdxnwtw9cbb"
"4431184","2022-08-02 19:18:00.000","10300","KSFO","KPAE","QXE2228","a84e0c","37.557098389","-122.335197449","9q9j8jn1zq94"
"4431185","2022-08-02 19:18:00.000","6725","KSFO","KPDX","UAL242","aafda1","37.423099518","-122.254798889","9q9hfh8v2equ"
"4431186","2022-08-02 19:18:00.000","38175","KSFO","KJFK","JBU415","acf54f","39.15719986","-113.155197144","9qzwc06ghz1e"
"4431187","2022-08-02 19:19:31.000","-75","KSFO","RJAA","JAL58","867fac","37.617801666","-122.367401123","9q8yp2ng8fkr"
"4431188","2022-08-02 19:19:32.000","39000","KSFO","EDDF","DLH454","3c4b34","39.778800964","-122.328697205","9r1423dbqcbn"
"4431189","2022-08-02 19:19:32.000","30575","KSFO","KSLC","SKW5609","a0f355","38.573699951","-122.250297546","9qc56nhh1dg5"
"4431191","2022-08-02 19:19:32.000","43075","KSFO","KBFI","N450LP","a57324","39.64899826","-122.985198975","9r0993uujhuz"
"4431192","2022-08-02 19:19:31.000","22300","KSJC","KBUR","SWA2416","aac118","36.421298981","-121.355796814","9q3xnqr3kypr"
"4431193","2022-08-02 19:19:31.000","40300","KSFO","KJFK","DAL325","a14c29","38.268001556","-114.524902344","9qy99ymx22e3"
"4431194","2022-08-02 19:19:32.000","7075","KSJC","KSEA","ASA509","a331f6","37.360401154","-121.820701599","9q9keckb5gt1"
"4431195","2022-08-02 19:19:30.000","38125","KOAK","KBUR","SWA1842","aceb61","35.372398376","-119.322898865","9q71hxrenuvz"
"4431196","2022-08-02 19:19:32.000","17450","KOAK","KSAN","SWA480","a29aff","37.093799591","-121.214302063","9q9g18wrn13m"
"4431197","2022-08-02 19:19:32.000","17375","KSFO","KEWR","UAL1991","a2a3af","37.610401154","-121.132400513","9q9vgwf06qzt"
"4431198","2022-08-02 19:19:31.000","2000","KSFO","KSEA","SKW3609","a2644a","37.572799683","-122.234397888","9q9jdrztkjdb"
"4431199","2022-08-02 19:19:32.000","45300","KSJC","KCRQ","N377PL","a44f1c","36.670398712","-114.349601746","9qw8tgtht1ub"
"4431200","2022-08-02 19:19:32.000","1775","KSJC","KPHX","SWA2497","a24493","37.288200378","-121.848197937","9q9k5k0ge0q7"
